14/06/30 14:39:43 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 14:39:43 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.589 seconds
Added resource: /home/hduser/nfs/Big-Bench/queries/q01/reducer_q1.py
hive.exec.compress.output=false
OK
Time taken: 0.071 seconds
Total jobs = 2
Launching Job 1 out of 2
Number of reduce tasks not specified. Estimated from input data size: 14
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0001, Tracking URL = http://master:8088/proxy/application_1404113889176_0001/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0001
Hadoop job information for Stage-1: number of mappers: 52; number of reducers: 14
2014-06-30 14:40:24,209 Stage-1 map = 0%,  reduce = 0%
2014-06-30 19:45:46,322 Stage-11 map = 84%,  reduce = 27%, Cumulative CPU 400.49 sec
2014-06-30 19:46:03,821 Stage-11 map = 86%,  reduce = 27%, Cumulative CPU 411.79 sec
2014-06-30 19:46:04,851 Stage-11 map = 86%,  reduce = 28%, Cumulative CPU 411.82 sec
2014-06-30 19:46:33,642 Stage-11 map = 89%,  reduce = 28%, Cumulative CPU 428.37 sec
2014-06-30 19:46:34,670 Stage-11 map = 89%,  reduce = 29%, Cumulative CPU 428.66 sec
2014-06-30 19:46:41,884 Stage-11 map = 90%,  reduce = 29%, Cumulative CPU 431.66 sec
2014-06-30 19:46:50,126 Stage-11 map = 91%,  reduce = 29%, Cumulative CPU 441.13 sec
2014-06-30 19:46:53,225 Stage-11 map = 91%,  reduce = 30%, Cumulative CPU 443.0 sec
2014-06-30 19:47:07,613 Stage-11 map = 94%,  reduce = 30%, Cumulative CPU 451.71 sec
2014-06-30 19:47:09,671 Stage-11 map = 95%,  reduce = 30%, Cumulative CPU 452.72 sec
2014-06-30 19:47:10,696 Stage-11 map = 95%,  reduce = 31%, Cumulative CPU 452.74 sec
2014-06-30 19:47:42,600 Stage-11 map = 96%,  reduce = 31%, Cumulative CPU 461.44 sec
2014-06-30 19:47:44,654 Stage-11 map = 98%,  reduce = 32%, Cumulative CPU 462.02 sec
2014-06-30 19:47:47,739 Stage-11 map = 98%,  reduce = 33%, Cumulative CPU 462.52 sec
2014-06-30 19:47:51,856 Stage-11 map = 100%,  reduce = 33%, Cumulative CPU 463.63 sec
2014-06-30 19:47:52,884 Stage-11 map = 100%,  reduce = 100%, Cumulative CPU 464.51 sec
MapReduce Total cumulative CPU time: 7 minutes 44 seconds 510 msec
Ended Job = job_1404113889176_0022
Stage-27 is selected by condition resolver.
Stage-28 is filtered out by condition resolver.
Stage-5 is filtered out by condition resolver.
14/06/30 19:47:56 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
14/06/30 19:47:56 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_19-26-20_517_8584355550089581599-1/-local-10029/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.retry.interval;  Ignoring.
14/06/30 19:47:56 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_19-26-20_517_8584355550089581599-1/-local-10029/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.attempts;  Ignoring.
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 19:47:56 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630192626_52889f8b-a425-41ef-bcc1-5a7fbec5026e.log
2014-06-30 07:47:57	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 07:47:57	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_19-26-20_517_8584355550089581599-1/-local-10012/HashTable-Stage-18/MapJoin-mapfile01--.hashtable
2014-06-30 07:47:58	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_19-26-20_517_8584355550089581599-1/-local-10012/HashTable-Stage-18/MapJoin-mapfile01--.hashtable (280 bytes)
2014-06-30 07:47:58	End of local task; Time Taken: 0.855 sec.
Execution completed successfully
MapredLocal task succeeded
Launching Job 4 out of 6
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0023, Tracking URL = http://master:8088/proxy/application_1404113889176_0023/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0023
Hadoop job information for Stage-18: number of mappers: 1; number of reducers: 0
2014-06-30 19:48:08,349 Stage-18 map = 0%,  reduce = 0%
2014-06-30 19:48:13,511 Stage-18 map = 100%,  reduce = 0%, Cumulative CPU 1.61 sec
MapReduce Total cumulative CPU time: 1 seconds 610 msec
Ended Job = job_1404113889176_0023
Launching Job 5 out of 6
Number of reduce tasks determined at compile time: 1
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0024, Tracking URL = http://master:8088/proxy/application_1404113889176_0024/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0024
Hadoop job information for Stage-6: number of mappers: 1; number of reducers: 1
2014-06-30 19:48:26,490 Stage-6 map = 0%,  reduce = 0%
2014-06-30 19:48:31,670 Stage-6 map = 100%,  reduce = 0%, Cumulative CPU 0.93 sec
2014-06-30 19:48:36,829 Stage-6 map = 100%,  reduce = 100%, Cumulative CPU 2.08 sec
MapReduce Total cumulative CPU time: 2 seconds 80 msec
Ended Job = job_1404113889176_0024
Moving data to: /user/hduser/benchmarks/bigbench/queryResults/q06result
Table bigbenchorc.q06result stats: [numFiles=0, numRows=0, totalSize=0, rawDataSize=0]
MapReduce Jobs Launched: 
Job 0: Map: 43  Reduce: 1   Cumulative CPU: 465.47 sec   HDFS Read: 11411089614 HDFS Write: 116 SUCCESS
Job 1: Map: 43  Reduce: 1   Cumulative CPU: 464.51 sec   HDFS Read: 11411089614 HDFS Write: 116 SUCCESS
Job 2: Map: 1   Cumulative CPU: 1.61 sec   HDFS Read: 478 HDFS Write: 121 SUCCESS
Job 3: Map: 1  Reduce: 1   Cumulative CPU: 2.08 sec   HDFS Read: 483 HDFS Write: 96 SUCCESS
Total MapReduce CPU Time Spent: 15 minutes 33 seconds 670 msec
OK
Time taken: 1338.876 seconds
======= q06  result =======
results in : /user/hduser/benchmarks/bigbench/queryResults/q06result
to display : hadoop fs -cat /user/hduser/benchmarks/bigbench/queryResults/q06result/*
=========================
======= q06  time =========

real	22m27.405s
user	1m21.669s
sys	0m5.024s
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 19:48:48 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed

Logging initialized using configuration in jar:file:/usr/local/hive/lib/hive-common-0.13.0.jar!/hive-log4j.properties
hive.exec.parallel=false
hive.exec.parallel.thread.number=8
hive.exec.compress.intermediate=false
mapred.map.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.exec.compress.output=false
mapred.output.compression.codec=org.apache.hadoop.io.compress.DefaultCodec
hive.default.fileformat=TextFile
hive.optimize.mapjoin.mapreduce is undefined
hive.mapjoin.smalltable.filesize=25000000
hive.optimize.bucketmapjoin=false
hive.optimize.bucketmapjoin.sortedmerge=false
hive.auto.convert.join=true
hive.auto.convert.sortmerge.join=false
hive.auto.convert.sortmerge.join.noconditionaltask is undefined
hive.optimize.ppd=true
hive.optimize.index.filter=false
OK
Time taken: 0.601 seconds
hive.exec.compress.output=false
OK
Time taken: 0.072 seconds
Warning: Map Join MAPJOIN[313][bigTable=?] in task 'Stage-26:MAPRED' is a cross product
Warning: Map Join MAPJOIN[208][bigTable=?] in task 'Stage-25:MAPRED' is a cross product
Warning: Shuffle Join JOIN[62][tables = [promotional_sales, all_sales]] in Stage 'Stage-6:MAPRED' is a cross product
Total jobs = 28
Stage-15 is selected by condition resolver.
Stage-20 is selected by condition resolver.
14/06/30 19:49:01 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
14/06/30 19:49:01 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10050/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.retry.interval;  Ignoring.
14/06/30 19:49:01 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10050/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.attempts;  Ignoring.
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 19:49:01 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630194848_59a31e13-072f-44fb-8f4c-d5e474011ab2.log
2014-06-30 07:49:02	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 07:49:03	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10033/HashTable-Stage-37/MapJoin-mapfile81--.hashtable
2014-06-30 07:49:03	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10033/HashTable-Stage-37/MapJoin-mapfile81--.hashtable (458 bytes)
2014-06-30 07:49:03	End of local task; Time Taken: 1.632 sec.
Execution completed successfully
MapredLocal task succeeded
14/06/30 19:49:06 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
14/06/30 19:49:07 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10052/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.retry.interval;  Ignoring.
14/06/30 19:49:07 WARN conf.Configuration: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10052/jobconf.xml:an attempt to override final parameter: mapreduce.job.end-notification.max.attempts;  Ignoring.
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.reduce.tasks is deprecated. Instead, use mapreduce.job.reduces
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.min.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.reduce.tasks.speculative.execution is deprecated. Instead, use mapreduce.reduce.speculative
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.min.split.size.per.node is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.node
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.input.dir.recursive is deprecated. Instead, use mapreduce.input.fileinputformat.input.dir.recursive
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.min.split.size.per.rack is deprecated. Instead, use mapreduce.input.fileinputformat.split.minsize.per.rack
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.max.split.size is deprecated. Instead, use mapreduce.input.fileinputformat.split.maxsize
14/06/30 19:49:07 INFO Configuration.deprecation: mapred.committer.job.setup.cleanup.needed is deprecated. Instead, use mapreduce.job.committer.setup.cleanup.needed
Execution log at: /tmp/hduser/hduser_20140630194848_59a31e13-072f-44fb-8f4c-d5e474011ab2.log
2014-06-30 07:49:07	Starting to launch local task to process map join;	maximum memory = 514850816
2014-06-30 07:49:08	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10047/HashTable-Stage-50/MapJoin-mapfile181--.hashtable
2014-06-30 07:49:08	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10047/HashTable-Stage-50/MapJoin-mapfile181--.hashtable (458 bytes)
2014-06-30 07:49:09	Dump the side-table into file: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10047/HashTable-Stage-50/MapJoin-mapfile171--.hashtable
2014-06-30 07:49:09	Uploaded 1 File to: file:/tmp/hduser/hive_2014-06-30_19-48-55_375_5401362878648773371-1/-local-10047/HashTable-Stage-50/MapJoin-mapfile171--.hashtable (36690 bytes)
2014-06-30 07:49:09	End of local task; Time Taken: 1.32 sec.
Execution completed successfully
MapredLocal task succeeded
Launching Job 1 out of 28
Number of reduce tasks not specified. Estimated from input data size: 1
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0025, Tracking URL = http://master:8088/proxy/application_1404113889176_0025/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0025
Hadoop job information for Stage-15: number of mappers: 2; number of reducers: 1
2014-06-30 19:49:20,271 Stage-15 map = 0%,  reduce = 0%
2014-06-30 19:49:34,857 Stage-15 map = 50%,  reduce = 0%, Cumulative CPU 11.58 sec
2014-06-30 19:49:41,112 Stage-15 map = 100%,  reduce = 0%, Cumulative CPU 16.29 sec
2014-06-30 19:49:45,284 Stage-15 map = 100%,  reduce = 100%, Cumulative CPU 21.45 sec
MapReduce Total cumulative CPU time: 21 seconds 450 msec
Ended Job = job_1404113889176_0025
Launching Job 2 out of 28
Number of reduce tasks not specified. Estimated from input data size: 1
In order to change the average load for a reducer (in bytes):
  set hive.exec.reducers.bytes.per.reducer=<number>
In order to limit the maximum number of reducers:
  set hive.exec.reducers.max=<number>
In order to set a constant number of reducers:
  set mapreduce.job.reduces=<number>
Starting Job = job_1404113889176_0026, Tracking URL = http://master:8088/proxy/application_1404113889176_0026/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0026
Hadoop job information for Stage-20: number of mappers: 2; number of reducers: 1
2014-06-30 19:49:57,343 Stage-20 map = 0%,  reduce = 0%
2014-06-30 19:50:10,837 Stage-20 map = 50%,  reduce = 0%, Cumulative CPU 11.55 sec
2014-06-30 19:50:18,145 Stage-20 map = 100%,  reduce = 0%, Cumulative CPU 16.07 sec
2014-06-30 19:50:21,275 Stage-20 map = 100%,  reduce = 100%, Cumulative CPU 21.28 sec
MapReduce Total cumulative CPU time: 21 seconds 280 msec
Ended Job = job_1404113889176_0026
Launching Job 3 out of 28
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0027, Tracking URL = http://master:8088/proxy/application_1404113889176_0027/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0027
Hadoop job information for Stage-37: number of mappers: 30; number of reducers: 0
2014-06-30 19:50:33,465 Stage-37 map = 0%,  reduce = 0%
2014-06-30 19:51:07,818 Stage-37 map = 2%,  reduce = 0%, Cumulative CPU 38.67 sec
2014-06-30 19:51:08,855 Stage-37 map = 7%,  reduce = 0%, Cumulative CPU 40.25 sec
2014-06-30 19:51:10,929 Stage-37 map = 10%,  reduce = 0%, Cumulative CPU 41.97 sec
2014-06-30 19:51:25,512 Stage-37 map = 12%,  reduce = 0%, Cumulative CPU 52.87 sec
2014-06-30 19:51:27,600 Stage-37 map = 15%,  reduce = 0%, Cumulative CPU 55.65 sec
2014-06-30 19:51:28,643 Stage-37 map = 20%,  reduce = 0%, Cumulative CPU 56.97 sec
2014-06-30 19:51:53,697 Stage-37 map = 22%,  reduce = 0%, Cumulative CPU 95.11 sec
2014-06-30 19:51:54,730 Stage-37 map = 23%,  reduce = 0%, Cumulative CPU 96.74 sec
2014-06-30 19:51:55,771 Stage-37 map = 27%,  reduce = 0%, Cumulative CPU 98.5 sec
2014-06-30 19:52:00,946 Stage-37 map = 30%,  reduce = 0%, Cumulative CPU 107.85 sec
2014-06-30 19:52:01,979 Stage-37 map = 33%,  reduce = 0%, Cumulative CPU 109.49 sec
2014-06-30 19:52:07,178 Stage-37 map = 35%,  reduce = 0%, Cumulative CPU 112.02 sec
2014-06-30 19:52:12,384 Stage-37 map = 37%,  reduce = 0%, Cumulative CPU 114.17 sec
2014-06-30 19:52:22,784 Stage-37 map = 40%,  reduce = 0%, Cumulative CPU 144.2 sec
2014-06-30 19:52:23,818 Stage-37 map = 42%,  reduce = 0%, Cumulative CPU 144.86 sec
2014-06-30 19:52:25,881 Stage-37 map = 43%,  reduce = 0%, Cumulative CPU 148.08 sec
2014-06-30 19:52:51,701 Stage-37 map = 45%,  reduce = 0%, Cumulative CPU 168.5 sec
2014-06-30 19:52:58,939 Stage-37 map = 47%,  reduce = 0%, Cumulative CPU 172.32 sec
2014-06-30 19:53:02,049 Stage-37 map = 48%,  reduce = 0%, Cumulative CPU 181.41 sec
2014-06-30 19:53:04,134 Stage-37 map = 50%,  reduce = 0%, Cumulative CPU 183.69 sec
2014-06-30 19:53:08,271 Stage-37 map = 52%,  reduce = 0%, Cumulative CPU 186.06 sec
2014-06-30 19:53:10,334 Stage-37 map = 53%,  reduce = 0%, Cumulative CPU 190.26 sec
2014-06-30 19:53:32,015 Stage-37 map = 55%,  reduce = 0%, Cumulative CPU 205.88 sec
2014-06-30 19:53:38,206 Stage-37 map = 57%,  reduce = 0%, Cumulative CPU 209.27 sec
2014-06-30 19:54:16,385 Stage-37 map = 58%,  reduce = 0%, Cumulative CPU 228.25 sec
2014-06-30 19:54:17,417 Stage-37 map = 60%,  reduce = 0%, Cumulative CPU 229.47 sec
2014-06-30 19:54:18,449 Stage-37 map = 62%,  reduce = 0%, Cumulative CPU 229.67 sec
2014-06-30 19:54:22,585 Stage-37 map = 63%,  reduce = 0%, Cumulative CPU 231.36 sec
2014-06-30 19:54:28,776 Stage-37 map = 65%,  reduce = 0%, Cumulative CPU 241.49 sec
2014-06-30 19:54:29,804 Stage-37 map = 67%,  reduce = 0%, Cumulative CPU 243.75 sec
2014-06-30 19:54:36,000 Stage-37 map = 70%,  reduce = 0%, Cumulative CPU 250.54 sec
2014-06-30 19:54:47,381 Stage-37 map = 72%,  reduce = 0%, Cumulative CPU 266.63 sec
2014-06-30 19:54:49,447 Stage-37 map = 73%,  reduce = 0%, Cumulative CPU 272.64 sec
2014-06-30 19:54:59,779 Stage-37 map = 75%,  reduce = 0%, Cumulative CPU 285.69 sec
2014-06-30 19:55:00,813 Stage-37 map = 77%,  reduce = 0%, Cumulative CPU 287.54 sec
2014-06-30 19:55:03,906 Stage-37 map = 78%,  reduce = 0%, Cumulative CPU 289.19 sec
2014-06-30 19:55:10,105 Stage-37 map = 80%,  reduce = 0%, Cumulative CPU 291.94 sec
2014-06-30 19:55:22,494 Stage-37 map = 82%,  reduce = 0%, Cumulative CPU 305.03 sec
2014-06-30 19:55:32,814 Stage-37 map = 83%,  reduce = 0%, Cumulative CPU 310.45 sec
2014-06-30 19:55:33,854 Stage-37 map = 87%,  reduce = 0%, Cumulative CPU 317.37 sec
2014-06-30 19:55:48,340 Stage-37 map = 88%,  reduce = 0%, Cumulative CPU 323.45 sec
2014-06-30 19:55:58,674 Stage-37 map = 90%,  reduce = 0%, Cumulative CPU 326.74 sec
2014-06-30 19:56:21,389 Stage-37 map = 92%,  reduce = 0%, Cumulative CPU 334.21 sec
2014-06-30 19:56:25,514 Stage-37 map = 93%,  reduce = 0%, Cumulative CPU 335.82 sec
2014-06-30 19:56:53,410 Stage-37 map = 95%,  reduce = 0%, Cumulative CPU 344.92 sec
2014-06-30 19:57:01,675 Stage-37 map = 97%,  reduce = 0%, Cumulative CPU 347.68 sec
2014-06-30 19:57:16,139 Stage-37 map = 98%,  reduce = 0%, Cumulative CPU 351.16 sec
2014-06-30 19:57:18,206 Stage-37 map = 100%,  reduce = 0%, Cumulative CPU 351.43 sec
MapReduce Total cumulative CPU time: 5 minutes 51 seconds 430 msec
Ended Job = job_1404113889176_0027
Launching Job 4 out of 28
Number of reduce tasks is set to 0 since there's no reduce operator
Starting Job = job_1404113889176_0028, Tracking URL = http://master:8088/proxy/application_1404113889176_0028/
Kill Command = /usr/local/hadoop/bin/hadoop job  -kill job_1404113889176_0028
Hadoop job information for Stage-50: number of mappers: 30; number of reducers: 0
2014-06-30 19:57:30,257 Stage-50 map = 0%,  reduce = 0%
2014-06-30 19:58:03,600 Stage-50 map = 2%,  reduce = 0%, Cumulative CPU 39.78 sec
2014-06-30 19:58:04,643 Stage-50 map = 8%,  reduce = 0%, Cumulative CPU 42.02 sec
2014-06-30 19:58:05,684 Stage-50 map = 10%,  reduce = 0%, Cumulative CPU 42.58 sec
2014-06-30 19:58:19,182 Stage-50 map = 12%,  reduce = 0%, Cumulative CPU 54.08 sec
2014-06-30 19:58:23,339 Stage-50 map = 20%,  reduce = 0%, Cumulative CPU 60.17 sec
2014-06-30 19:58:43,145 Stage-50 map = 22%,  reduce = 0%, Cumulative CPU 85.24 sec
2014-06-30 19:58:46,255 Stage-50 map = 23%,  reduce = 0%, Cumulative CPU 94.43 sec
2014-06-30 19:58:48,332 Stage-50 map = 25%,  reduce = 0%, Cumulative CPU 100.73 sec
2014-06-30 19:58:50,421 Stage-50 map = 28%,  reduce = 0%, Cumulative CPU 103.96 sec
2014-06-30 19:58:54,585 Stage-50 map = 32%,  reduce = 0%, Cumulative CPU 112.07 sec
2014-06-30 19:58:55,615 Stage-50 map = 33%,  reduce = 0%, Cumulative CPU 113.18 sec
